h3_id,dt,pred
8a11aa7a5567fff,2021-08-01,5745.2275
8a11aa7a5577fff,2021-08-01,6119.975
8a11aa7a559ffff,2021-08-01,6010.4053
8a11aa7a55affff,2021-08-01,6308.3013
8a11aa7a5607fff,2021-08-01,6062.53
8a11aa7a560ffff,2021-08-01,6177.478
8a11aa7a5617fff,2021-08-01,6064.6304
8a11aa7a5627fff,2021-08-01,6307.538
8a11aa7a562ffff,2021-08-01,6255.9404
8a11aa7a5637fff,2021-08-01,5980.7256
8a11aa7a5677fff,2021-08-01,5748.645
8a11aa7a569ffff,2021-08-01,5389.2173
8a11aa7a56a7fff,2021-08-01,6235.7393
8a11aa7a56affff,2021-08-01,6210.9683
8a11aa7a56f7fff,2021-02-01,5652.679
8a11aa7a5707fff,2021-08-01,6667.3296
8a11aa7a570ffff,2021-08-01,6164.2305
8a11aa7a5717fff,2021-08-01,6755.433
8a11aa7a571ffff,2021-08-01,6717.5933
8a11aa7a5727fff,2021-02-01,5401.228
8a11aa7a5737fff,2021-08-01,5971.858
8a11aa7a575ffff,2021-08-01,5744.2017
8a11aa7a5787fff,2021-08-01,6599.6484
8a11aa7a57a7fff,2021-08-01,6962.225
8a11aa7a5887fff,2021-08-01,4754.8467
8a11aa7a58a7fff,2021-08-01,4677.0337
8a11aa7a58d7fff,2021-08-01,4687.758
8a11aa7a5a1ffff,2021-08-01,5462.2197
8a11aa7a5a97fff,2021-07-01,4965.7705
8a11aa7a5a97fff,2021-07-01,5520.732
8a11aa7a5a9ffff,2021-08-01,6869.6685
8a11aa7a5ac7fff,2021-08-01,5927.6826
8a11aa7a5ad7fff,2021-08-01,6259.2686
8a11aa7a5af7fff,2021-08-01,5673.3325
8a11aa7a5c27fff,2021-08-01,4809.139
8a11aa7a5c2ffff,2021-08-01,4858.7153
8a11aa7a5c47fff,2021-08-01,5600.638
8a11aa7a5c4ffff,2021-08-01,5559.3325
8a11aa7a5c57fff,2021-08-01,5765.647
8a11aa7a5c5ffff,2021-08-01,5661.6313
8a11aa7a5c77fff,2021-08-01,5566.6045
8a11aa7a5c8ffff,2021-08-01,5509.461
8a11aa7a5c97fff,2021-08-01,5198.4014
8a11aa7a5c9ffff,2021-08-01,5963.9985
8a11aa7a5caffff,2021-08-01,5499.992
8a11aa7a5cc7fff,2021-08-01,5890.2803
8a11aa7a5ccffff,2021-08-01,5840.672
8a11aa7a5cdffff,2021-08-01,5531.928
8a11aa7a5ce7fff,2021-08-01,5696.004
8a11aa7a5ceffff,2021-08-01,5990.143
8a11aa7a5d0ffff,2021-08-01,4743.4
8a11aa7a5d5ffff,2021-08-01,4741.7197
8a11aa7a609ffff,2021-06-01,5157.7188
8a11aa7a609ffff,2021-06-01,5734.704
8a11aa7a60e7fff,2021-08-01,5664.066
8a11aa7a60effff,2021-08-01,5659.1523
8a11aa7a6107fff,2021-08-01,5163.607
8a11aa7a6127fff,2021-08-01,5234.075
8a11aa7a612ffff,2021-03-01,5636.932
8a11aa7a6217fff,2021-08-01,5398.618
8a11aa7a621ffff,2021-08-01,5548.675
8a11aa7a6257fff,2021-08-01,5492.7065
8a11aa7a626ffff,2021-08-01,4997.6597
8a11aa7a62a7fff,2021-08-01,5237.3154
8a11aa7a62e7fff,2021-08-01,5349.6294
8a11aa7a6377fff,2021-08-01,4927.828
8a11aa7a63b7fff,2021-08-01,5737.2446
8a11aa7a640ffff,2021-08-01,6689.036
8a11aa7a6417fff,2021-08-01,6185.835
8a11aa7a641ffff,2021-08-01,7115.073
8a11aa7a6427fff,2021-08-01,5958.434
8a11aa7a642ffff,2021-08-01,5992.974
8a11aa7a6447fff,2021-08-01,6067.9956
8a11aa7a6457fff,2021-08-01,6500.267
8a11aa7a645ffff,2021-08-01,6230.8228
8a11aa7a6477fff,2021-08-01,6542.079
8a11aa7a648ffff,2021-08-01,6142.836
8a11aa7a6497fff,2021-08-01,6492.252
8a11aa7a649ffff,2021-08-01,6295.0454
8a11aa7a64affff,2021-08-01,5767.6304
8a11aa7a64b7fff,2021-08-01,6274.443
8a11aa7a64c7fff,2021-07-01,5682.2314
8a11aa7a64cffff,2021-08-01,7037.0444
8a11aa7a64e7fff,2021-08-01,6981.7217
8a11aa7a64effff,2021-08-01,6504.5464
8a11aa7a64f7fff,2021-08-01,6529.6616
8a11aa7a650ffff,2021-08-01,5412.316
8a11aa7a6517fff,2021-08-01,4910.82
8a11aa7a651ffff,2021-08-01,5314.6094
8a11aa7a652ffff,2021-08-01,4984.517
8a11aa7a655ffff,2021-08-01,5653.7085
8a11aa7a6607fff,2021-02-01,5526.849
8a11aa7a660ffff,2021-08-01,6143.95
8a11aa7a661ffff,2021-08-01,6358.5703
8a11aa7a662ffff,2021-08-01,6058.275
8a11aa7a6667fff,2021-08-01,5430.402
8a11aa7a666ffff,2021-08-01,5293.2075
8a11aa7a6687fff,2021-08-01,6933.4565
8a11aa7a668ffff,2021-08-01,6485.4556
8a11aa7a6697fff,2021-08-01,6479.9854
8a11aa7a669ffff,2021-08-01,6539.7524
8a11aa7a66c7fff,2021-08-01,6529.225
8a11aa7a66e7fff,2021-08-01,6300.879
8a11aa7a672ffff,2021-08-01,4754.4814
8a11aa7a6737fff,2021-08-01,5054.7295
8a11aa7a6747fff,2021-08-01,5771.688
8a11aa7a674ffff,2021-08-01,5727.1255
8a11aa7a6787fff,2021-08-01,5778.9307
8a11aa7a6797fff,2021-08-01,6812.5464
8a11aa7a67affff,2021-08-01,5428.1616
8a11aa7a67b7fff,2021-08-01,6061.5894
8a11aa7a6897fff,2021-06-01,5674.2695
8a11aa7a6897fff,2021-06-01,5639.845
8a11aa7a68d7fff,2021-08-01,5010.0513
8a11aa7a690ffff,2021-08-01,5445.4272
8a11aa7a691ffff,2021-08-01,5132.0347
8a11aa7a6927fff,2021-08-01,5672.3345
8a11aa7a6937fff,2021-08-01,5123.583
8a11aa7a6947fff,2021-08-01,5385.222
8a11aa7a694ffff,2021-08-01,4854.8276
8a11aa7a696ffff,2021-08-01,4881.2705
8a11aa7a6997fff,2021-02-01,5979.363
8a11aa7a6997fff,2021-02-01,5695.721
8a11aa7a69b7fff,2021-08-01,5325.444
8a11aa7a6a4ffff,2021-04-01,5648.5938
8a11aa7a6a4ffff,2021-04-01,5659.6875
8a11aa7a6c27fff,2021-08-01,5686.361
8a11aa7a6c2ffff,2021-08-01,5514.666
8a11aa7a6c37fff,2021-08-01,5746.4854
8a11aa7a6c77fff,2021-08-01,5878.827
8a11aa7a6d07fff,2021-08-01,5730.265
8a11aa7a6d0ffff,2021-08-01,5415.101
8a11aa7a6d17fff,2021-08-01,5402.19
8a11aa7a6d1ffff,2021-08-01,5764.518
8a11aa7a6d2ffff,2021-02-01,5627.578
8a11aa7a6d4ffff,2021-08-01,5457.8037
8a11aa7a6d57fff,2021-08-01,5486.8667
8a11aa7a6d5ffff,2021-08-01,5761.4175
8a11aa7a6d67fff,2021-06-01,5866.959
8a11aa7a6d67fff,2021-06-01,5628.117
8a11aa7a6d8ffff,2021-08-01,5544.347
8a11aa7a6da7fff,2021-08-01,5621.9087
8a11aa7a6daffff,2021-08-01,5527.7495
8a11aa7a8007fff,2021-08-01,5094.6807
8a11aa7a800ffff,2021-08-01,5768.143
8a11aa7a8017fff,2021-08-01,4433.0776
8a11aa7a801ffff,2021-08-01,5000.129
8a11aa7a8027fff,2021-08-01,5490.5645
8a11aa7a802ffff,2021-08-01,5881.114
8a11aa7a8037fff,2021-08-01,5482.4946
8a11aa7a8047fff,2021-08-01,6251.446
8a11aa7a804ffff,2021-08-01,6076.824
8a11aa7a8057fff,2021-08-01,5929.821
8a11aa7a805ffff,2021-08-01,6347.323
8a11aa7a8067fff,2021-08-01,6133.9897
8a11aa7a806ffff,2021-08-01,6525.541
8a11aa7a8077fff,2021-08-01,5980.3784
8a11aa7a8087fff,2021-08-01,6285.116
8a11aa7a808ffff,2021-08-01,6079.498
8a11aa7a8097fff,2021-08-01,6487.8896
8a11aa7a809ffff,2021-08-01,6406.865
8a11aa7a80a7fff,2021-08-01,4302.6924
8a11aa7a80affff,2021-08-01,4965.749
8a11aa7a80b7fff,2021-08-01,6615.068
8a11aa7a80c7fff,2021-08-01,6143.9507
8a11aa7a80cffff,2021-08-01,6111.6553
8a11aa7a80d7fff,2021-08-01,6406.872
8a11aa7a80dffff,2021-08-01,6543.225
8a11aa7a80e7fff,2021-08-01,5815.898
8a11aa7a80effff,2021-08-01,6024.708
8a11aa7a80f7fff,2021-08-01,6010.2144
8a11aa7a8107fff,2021-08-01,5840.335
8a11aa7a810ffff,2021-08-01,5792.758
8a11aa7a8117fff,2021-08-01,5701.8516
8a11aa7a811ffff,2021-08-01,5404.6177
8a11aa7a8127fff,2021-08-01,5996.7544
8a11aa7a812ffff,2021-08-01,5712.643
8a11aa7a8137fff,2021-08-01,6788.3286
8a11aa7a8147fff,2021-08-01,6046.6274
8a11aa7a814ffff,2021-08-01,6049.6255
8a11aa7a8157fff,2021-08-01,5310.781
8a11aa7a815ffff,2021-08-01,5676.646
8a11aa7a8167fff,2021-08-01,6292.2896
8a11aa7a816ffff,2021-08-01,6177.207
8a11aa7a8177fff,2021-08-01,6066.0127
8a11aa7a818ffff,2021-08-01,4467.039
8a11aa7a819ffff,2021-08-01,5208.0415
8a11aa7a81a7fff,2021-08-01,6200.1367
8a11aa7a81affff,2021-08-01,4784.8374
8a11aa7a8207fff,2021-08-01,6493.51
8a11aa7a820ffff,2021-08-01,7026.9507
8a11aa7a8217fff,2021-08-01,6623.1177
8a11aa7a821ffff,2021-08-01,6487.973
8a11aa7a8227fff,2021-08-01,6670.495
8a11aa7a822ffff,2021-08-01,6463.694
8a11aa7a8237fff,2021-08-01,6512.1064
8a11aa7a8247fff,2021-08-01,6187.147
8a11aa7a824ffff,2021-08-01,6340.089
8a11aa7a825ffff,2021-08-01,6280.2183
8a11aa7a8267fff,2021-08-01,6814.1885
8a11aa7a826ffff,2021-08-01,7029.879
8a11aa7a8277fff,2021-08-01,7358.769
8a11aa7a8287fff,2021-08-01,5890.366
8a11aa7a828ffff,2021-08-01,5932.599
8a11aa7a8297fff,2021-08-01,6399.734
8a11aa7a829ffff,2021-08-01,5758.052
8a11aa7a82a7fff,2021-08-01,6247.1694
8a11aa7a82affff,2021-08-01,5727.5728
8a11aa7a82b7fff,2021-08-01,6375.537
8a11aa7a82c7fff,2021-08-01,6463.6177
8a11aa7a82cffff,2021-08-01,6575.7915
8a11aa7a82d7fff,2021-08-01,5561.6875
8a11aa7a82dffff,2021-08-01,6102.981
8a11aa7a82effff,2021-08-01,6538.174
8a11aa7a82f7fff,2021-08-01,6279.3667
8a11aa7a8307fff,2021-08-01,5845.6816
8a11aa7a830ffff,2021-08-01,6015.159
8a11aa7a8317fff,2021-08-01,6252.23
8a11aa7a831ffff,2021-08-01,6607.607
8a11aa7a8327fff,2021-08-01,6185.4536
8a11aa7a832ffff,2021-08-01,6190.918
8a11aa7a8337fff,2021-08-01,6208.49
8a11aa7a8347fff,2021-08-01,6141.707
8a11aa7a8357fff,2021-08-01,6264.842
8a11aa7a8367fff,2021-08-01,6518.535
8a11aa7a836ffff,2021-08-01,6204.1006
8a11aa7a8377fff,2021-08-01,6002.5195
8a11aa7a8387fff,2021-08-01,6245.583
8a11aa7a838ffff,2021-08-01,6241.284
8a11aa7a8397fff,2021-08-01,6278.3086
8a11aa7a839ffff,2021-08-01,5947.844
8a11aa7a83a7fff,2021-08-01,6340.1206
8a11aa7a83affff,2021-08-01,6294.2583
8a11aa7a83b7fff,2021-08-01,6324.166
8a11aa7a8407fff,2021-08-01,6104.7593
8a11aa7a840ffff,2021-08-01,6514.395
8a11aa7a8417fff,2021-08-01,6526.9727
8a11aa7a841ffff,2021-08-01,6051.6665
8a11aa7a8427fff,2021-08-01,6359.788
8a11aa7a842ffff,2021-08-01,6360.024
8a11aa7a8447fff,2021-08-01,6476.7466
8a11aa7a844ffff,2021-08-01,6623.399
8a11aa7a8457fff,2021-08-01,6462.702
8a11aa7a845ffff,2021-08-01,6247.9106
8a11aa7a8467fff,2021-08-01,6445.2583
8a11aa7a846ffff,2021-08-01,6411.9487
8a11aa7a8477fff,2021-08-01,6144.867
8a11aa7a8487fff,2021-08-01,5969.123
8a11aa7a848ffff,2021-08-01,6682.6685
8a11aa7a8497fff,2021-08-01,6628.793
8a11aa7a849ffff,2021-08-01,6448.9434
8a11aa7a84a7fff,2021-08-01,6146.446
8a11aa7a84affff,2021-08-01,6356.5
8a11aa7a84b7fff,2021-08-01,6121.0854
8a11aa7a84c7fff,2021-08-01,6981.1323
8a11aa7a84cffff,2021-08-01,6242.9697
8a11aa7a84d7fff,2021-08-01,6951.918
8a11aa7a84dffff,2021-08-01,6542.7593
8a11aa7a84e7fff,2021-08-01,6487.642
8a11aa7a84effff,2021-08-01,5837.2563
8a11aa7a84f7fff,2021-08-01,6606.7983
8a11aa7a850ffff,2021-08-01,6422.1226
8a11aa7a8517fff,2021-08-01,6866.932
8a11aa7a8527fff,2021-08-01,6340.346
8a11aa7a8537fff,2021-08-01,6416.19
8a11aa7a8547fff,2021-08-01,6459.7163
8a11aa7a8557fff,2021-08-01,6484.0225
8a11aa7a855ffff,2021-08-01,6159.0503
8a11aa7a8577fff,2021-08-01,6352.019
8a11aa7a8587fff,2021-08-01,6293.8794
8a11aa7a858ffff,2021-08-01,5785.5454
8a11aa7a859ffff,2021-08-01,5761.015
8a11aa7a85a7fff,2021-08-01,6341.8794
8a11aa7a85affff,2021-08-01,6284.276
8a11aa7a85b7fff,2021-08-01,5913.099
8a11aa7a8607fff,2021-08-01,6018.534
8a11aa7a860ffff,2021-08-01,6155.6226
8a11aa7a8617fff,2021-08-01,6247.821
8a11aa7a861ffff,2021-08-01,6204.181
8a11aa7a8627fff,2021-08-01,6802.212
8a11aa7a862ffff,2021-08-01,6801.554
8a11aa7a8637fff,2021-08-01,6686.2363
8a11aa7a8647fff,2021-08-01,6078.276
8a11aa7a864ffff,2021-08-01,5871.977
8a11aa7a8657fff,2021-08-01,5801.4263
8a11aa7a865ffff,2021-08-01,5497.351
8a11aa7a8667fff,2021-08-01,5151.246
8a11aa7a866ffff,2021-08-01,5733.583
8a11aa7a8677fff,2021-08-01,6106.6206
8a11aa7a8687fff,2021-08-01,6460.6475
8a11aa7a868ffff,2021-08-01,6345.529
8a11aa7a869ffff,2021-08-01,6788.8433
8a11aa7a86a7fff,2021-08-01,6160.944
8a11aa7a86affff,2021-08-01,6611.3037
8a11aa7a86b7fff,2021-08-01,6108.361
8a11aa7a86c7fff,2021-08-01,6334.412
8a11aa7a86cffff,2021-08-01,6517.971
8a11aa7a86d7fff,2021-08-01,6023.382
8a11aa7a86dffff,2021-08-01,5980.365
8a11aa7a86e7fff,2021-08-01,5755.964
8a11aa7a86effff,2021-08-01,5936.737
8a11aa7a86f7fff,2021-08-01,6371.9414
8a11aa7a8707fff,2021-08-01,7321.5845
8a11aa7a870ffff,2021-08-01,6854.54
8a11aa7a8717fff,2021-08-01,6890.8887
8a11aa7a871ffff,2021-08-01,7133.1694
8a11aa7a8727fff,2021-08-01,6708.108
8a11aa7a872ffff,2021-08-01,6632.1997
8a11aa7a8737fff,2021-08-01,6483.4814
8a11aa7a8747fff,2021-08-01,6201.414
8a11aa7a874ffff,2021-08-01,6935.5728
8a11aa7a8757fff,2021-08-01,6328.3237
8a11aa7a875ffff,2021-08-01,6285.9146
8a11aa7a8767fff,2021-08-01,5976.669
8a11aa7a876ffff,2021-08-01,6502.267
8a11aa7a8777fff,2021-08-01,6102.3066
8a11aa7a8787fff,2021-08-01,6747.4224
8a11aa7a878ffff,2021-08-01,6462.075
8a11aa7a8797fff,2021-08-01,6536.3438
8a11aa7a879ffff,2021-08-01,6356.251
8a11aa7a87a7fff,2021-08-01,6803.589
8a11aa7a87affff,2021-08-01,7338.538
8a11aa7a87b7fff,2021-08-01,6178.129
8a11aa7a880ffff,2021-08-01,6534.1943
8a11aa7a8817fff,2021-08-01,7109.287
8a11aa7a881ffff,2021-08-01,6744.633
8a11aa7a8827fff,2021-08-01,6388.687
8a11aa7a8837fff,2021-08-01,7314.237
8a11aa7a8847fff,2021-08-01,6404.2114
8a11aa7a8857fff,2021-08-01,6627.595
8a11aa7a885ffff,2021-08-01,6190.9824
8a11aa7a8867fff,2021-08-01,6049.1436
8a11aa7a886ffff,2021-08-01,6146.1655
8a11aa7a8877fff,2021-08-01,6473.0024
8a11aa7a8887fff,2021-08-01,6293.6577
8a11aa7a888ffff,2021-08-01,6478.442
8a11aa7a8897fff,2021-08-01,6265.7075
8a11aa7a889ffff,2021-08-01,6675.7856
8a11aa7a88a7fff,2021-08-01,6875.8203
8a11aa7a88b7fff,2021-08-01,5836.1753
8a11aa7a88c7fff,2021-08-01,6167.6826
8a11aa7a88d7fff,2021-08-01,5935.581
8a11aa7a88dffff,2021-08-01,5914.819
8a11aa7a88e7fff,2021-08-01,6750.7
8a11aa7a88effff,2021-08-01,6089.9062
8a11aa7a8907fff,2021-08-01,6739.1875
8a11aa7a890ffff,2021-08-01,6936.4424
8a11aa7a8917fff,2021-08-01,7037.4663
8a11aa7a8937fff,2021-08-01,6407.6157
8a11aa7a8947fff,2021-08-01,6293.7744
8a11aa7a894ffff,2021-08-01,6180.8677
8a11aa7a8957fff,2021-08-01,6589.045
8a11aa7a895ffff,2021-08-01,5976.8975
8a11aa7a8967fff,2021-08-01,6004.2476
8a11aa7a896ffff,2021-08-01,6194.8916
8a11aa7a8977fff,2021-08-01,6486.8613
8a11aa7a8987fff,2021-08-01,6988.9585
8a11aa7a898ffff,2021-08-01,6744.0884
8a11aa7a8997fff,2021-08-01,6871.2676
8a11aa7a899ffff,2021-08-01,7018.817
8a11aa7a89a7fff,2021-08-01,6883.9033
8a11aa7a89affff,2021-08-01,7040.209
8a11aa7a89b7fff,2021-08-01,6880.716
8a11aa7a8a07fff,2021-08-01,6243.0137
8a11aa7a8a0ffff,2021-08-01,6535.7085
8a11aa7a8a17fff,2021-08-01,6432.015
8a11aa7a8a1ffff,2021-08-01,6514.9775
8a11aa7a8a27fff,2021-08-01,6261.8877
8a11aa7a8a2ffff,2021-08-01,6414.2905
8a11aa7a8a37fff,2021-08-01,6410.3286
8a11aa7a8a47fff,2021-08-01,6625.3096
8a11aa7a8a4ffff,2021-08-01,6597.9453
8a11aa7a8a57fff,2021-08-01,6461.0938
8a11aa7a8a5ffff,2021-08-01,6466.889
8a11aa7a8a67fff,2021-08-01,6793.444
8a11aa7a8a6ffff,2021-08-01,6400.0234
8a11aa7a8a77fff,2021-08-01,6429.6367
8a11aa7a8a87fff,2021-08-01,6149.959
8a11aa7a8a8ffff,2021-08-01,6297.954
8a11aa7a8a97fff,2021-08-01,6231.2
8a11aa7a8a9ffff,2021-08-01,6460.2896
8a11aa7a8aa7fff,2021-08-01,6329.964
8a11aa7a8aaffff,2021-08-01,6343.7114
8a11aa7a8ab7fff,2021-08-01,6221.928
8a11aa7a8ac7fff,2021-08-01,6412.567
8a11aa7a8acffff,2021-08-01,6444.2
8a11aa7a8ad7fff,2021-08-01,6260.2007
8a11aa7a8adffff,2021-08-01,6329.8315
8a11aa7a8ae7fff,2021-08-01,6540.012
8a11aa7a8aeffff,2021-08-01,6535.097
8a11aa7a8af7fff,2021-08-01,6517.29
8a11aa7a8b07fff,2021-08-01,6516.29
8a11aa7a8b0ffff,2021-08-01,6411.3896
8a11aa7a8b17fff,2021-08-01,6146.491
8a11aa7a8b1ffff,2021-08-01,6412.539
8a11aa7a8b27fff,2021-08-01,5964.955
8a11aa7a8b2ffff,2021-08-01,5932.4404
8a11aa7a8b37fff,2021-08-01,6088.364
8a11aa7a8b47fff,2021-08-01,6683.754
8a11aa7a8b4ffff,2021-08-01,6803.3896
8a11aa7a8b57fff,2021-08-01,6338.7866
8a11aa7a8b5ffff,2021-08-01,6327.1895
8a11aa7a8b67fff,2021-08-01,6718.344
8a11aa7a8b77fff,2021-08-01,6249.082
8a11aa7a8b87fff,2021-08-01,6551.1616
8a11aa7a8b8ffff,2021-08-01,6378.0093
8a11aa7a8b97fff,2021-08-01,6186.077
8a11aa7a8b9ffff,2021-08-01,6365.9536
8a11aa7a8ba7fff,2021-08-01,5772.8403
8a11aa7a8baffff,2021-08-01,6589.7676
8a11aa7a8bb7fff,2021-08-01,6014.9277
8a11aa7a8c07fff,2021-08-01,6264.451
8a11aa7a8c0ffff,2021-08-01,6332.13
8a11aa7a8c17fff,2021-08-01,6105.437
8a11aa7a8c1ffff,2021-08-01,6452.8784
8a11aa7a8c27fff,2021-08-01,6288.529
8a11aa7a8c2ffff,2021-08-01,6406.44
8a11aa7a8c37fff,2021-08-01,6196.401
8a11aa7a8c47fff,2021-02-01,5629.949
8a11aa7a8c47fff,2021-02-01,5767.5176
8a11aa7a8c4ffff,2021-08-01,6373.1484
8a11aa7a8c67fff,2021-08-01,6502.7344
8a11aa7a8c6ffff,2021-08-01,6955.042
8a11aa7a8c77fff,2021-08-01,6625.439
8a11aa7a8c87fff,2021-08-01,6419.4565
8a11aa7a8c8ffff,2021-08-01,6101.3677
8a11aa7a8c97fff,2021-08-01,6478.6606
8a11aa7a8ca7fff,2021-08-01,6132.9155
8a11aa7a8caffff,2021-08-01,6045.0967
8a11aa7a8cb7fff,2021-08-01,6399.888
8a11aa7a8cc7fff,2021-08-01,6483.276
8a11aa7a8ccffff,2021-08-01,6272.384
8a11aa7a8cd7fff,2021-08-01,6532.188
8a11aa7a8cdffff,2021-08-01,6224.0137
8a11aa7a8ceffff,2021-08-01,5767.1187
8a11aa7a8cf7fff,2021-08-01,5492.9624
8a11aa7a8d07fff,2021-08-01,6073.329
8a11aa7a8d0ffff,2021-08-01,6497.81
8a11aa7a8d17fff,2021-08-01,6169.3696
8a11aa7a8d1ffff,2021-08-01,6725.454
8a11aa7a8d27fff,2021-08-01,6331.1343
8a11aa7a8d2ffff,2021-08-01,6186.6045
8a11aa7a8d37fff,2021-08-01,6337.7764
8a11aa7a8d47fff,2021-08-01,6492.024
8a11aa7a8d4ffff,2021-08-01,6597.81
8a11aa7a8d57fff,2021-08-01,5750.083
8a11aa7a8d5ffff,2021-08-01,6876.3604
8a11aa7a8d67fff,2021-08-01,7123.995
8a11aa7a8d6ffff,2021-08-01,6629.3687
8a11aa7a8d77fff,2021-08-01,6487.867
8a11aa7a901ffff,2021-08-01,4836.432
8a11aa7a9037fff,2021-08-01,5409.161
8a11aa7a9047fff,2021-08-01,5785.7944
8a11aa7a904ffff,2021-08-01,6404.8994
8a11aa7a905ffff,2021-08-01,6334.29
8a11aa7a906ffff,2021-08-01,5820.2607
8a11aa7a9107fff,2021-08-01,5434.3696
8a11aa7a910ffff,2021-08-01,5652.734
8a11aa7a9117fff,2021-08-01,5804.6772
8a11aa7a911ffff,2021-08-01,5714.3677
8a11aa7a912ffff,2021-08-01,5697.4834
8a11aa7a9137fff,2021-08-01,5885.5664
8a11aa7a9147fff,2021-08-01,4823.1504
8a11aa7a9167fff,2021-08-01,5076.7173
8a11aa7a916ffff,2021-02-01,5574.8584
8a11aa7a9187fff,2021-08-01,5940.9326
8a11aa7a9197fff,2021-08-01,5584.463
8a11aa7a91a7fff,2021-08-01,5811.077
8a11aa7a91b7fff,2021-08-01,5818.2837
8a11aa7a9207fff,2021-08-01,6747.829
8a11aa7a920ffff,2021-08-01,7320.3867
8a11aa7a9217fff,2021-08-01,6479.8984
8a11aa7a921ffff,2021-08-01,6513.9146
8a11aa7a9237fff,2021-08-01,7033.5723
8a11aa7a9247fff,2021-08-01,6448.496
8a11aa7a924ffff,2021-08-01,6628.3457
8a11aa7a9257fff,2021-08-01,7325.934
8a11aa7a925ffff,2021-08-01,7137.0566
8a11aa7a9267fff,2021-08-01,6428.619
8a11aa7a926ffff,2021-08-01,6746.2466
8a11aa7a9277fff,2021-08-01,6481.925
8a11aa7a9287fff,2021-08-01,6531.344
8a11aa7a928ffff,2021-08-01,5948.439
8a11aa7a9297fff,2021-08-01,5835.842
8a11aa7a929ffff,2021-08-01,5842.2275
8a11aa7a92a7fff,2021-08-01,6149.13
8a11aa7a92b7fff,2021-08-01,6286.6685
8a11aa7a92c7fff,2021-08-01,7327.246
8a11aa7a92cffff,2021-08-01,6533.1836
8a11aa7a92d7fff,2021-08-01,6516.172
8a11aa7a92dffff,2021-08-01,7014.7153
8a11aa7a92e7fff,2021-08-01,7042.463
8a11aa7a92effff,2021-08-01,6945.2173
8a11aa7a92f7fff,2021-08-01,6599.4307
8a11aa7a9307fff,2021-08-01,6198.905
8a11aa7a930ffff,2021-08-01,6966.417
8a11aa7a9317fff,2021-08-01,6745.776
8a11aa7a931ffff,2021-08-01,6992.3516
8a11aa7a9347fff,2021-08-01,5696.374
8a11aa7a938ffff,2021-08-01,6605.6055
8a11aa7a93a7fff,2021-08-01,6805.106
8a11aa7a93affff,2021-08-01,6812.0464
8a11aa7a9407fff,2021-08-01,6136.9595
8a11aa7a940ffff,2021-08-01,6256.6094
8a11aa7a9417fff,2021-08-01,5863.7026
8a11aa7a941ffff,2021-08-01,5779.4478
8a11aa7a9427fff,2021-08-01,6874.9004
8a11aa7a942ffff,2021-08-01,5708.3115
8a11aa7a9437fff,2021-08-01,6326.319
8a11aa7a9447fff,2021-08-01,5667.053
8a11aa7a9457fff,2021-08-01,6316.248
8a11aa7a945ffff,2021-08-01,5909.8623
8a11aa7a9477fff,2021-08-01,6743.9556
8a11aa7a9487fff,2021-08-01,5435.8555
8a11aa7a948ffff,2021-08-01,5427.043
8a11aa7a9497fff,2021-08-01,5617.455
8a11aa7a949ffff,2021-08-01,5204.4893
8a11aa7a94a7fff,2021-08-01,5509.142
8a11aa7a94affff,2021-08-01,5324.941
8a11aa7a94b7fff,2021-08-01,5575.573
8a11aa7a94c7fff,2021-08-01,5849.185
8a11aa7a94cffff,2021-08-01,5821.5234
8a11aa7a94d7fff,2021-08-01,5533.428
8a11aa7a94dffff,2021-08-01,6107.495
8a11aa7a94e7fff,2021-08-01,6011.111
8a11aa7a94f7fff,2021-08-01,5606.256
8a11aa7a9507fff,2021-08-01,6129.944
8a11aa7a950ffff,2021-08-01,6887.9985
8a11aa7a9517fff,2021-08-01,5355.38
8a11aa7a951ffff,2021-08-01,7120.2417
8a11aa7a9527fff,2021-08-01,7006.011
8a11aa7a952ffff,2021-08-01,5523.5327
8a11aa7a9537fff,2021-08-01,6250.0156
8a11aa7a9547fff,2021-08-01,6618.072
8a11aa7a954ffff,2021-08-01,6276.118
8a11aa7a9557fff,2021-08-01,7031.2905
8a11aa7a955ffff,2021-08-01,7035.445
8a11aa7a9567fff,2021-08-01,5990.48
8a11aa7a956ffff,2021-08-01,5480.203
8a11aa7a9587fff,2021-08-01,6480.705
8a11aa7a9597fff,2021-08-01,6457.544
8a11aa7a959ffff,2021-02-01,5721.47
8a11aa7a959ffff,2021-02-01,5581.0312
8a11aa7a95a7fff,2021-08-01,6424.8784
8a11aa7a95affff,2021-08-01,6986.6455
8a11aa7a9607fff,2021-08-01,6711.806
8a11aa7a960ffff,2021-08-01,6005.7817
8a11aa7a9617fff,2021-08-01,5736.308
8a11aa7a961ffff,2021-08-01,6467.328
8a11aa7a9627fff,2021-08-01,6418.136
8a11aa7a9637fff,2021-08-01,6310.9595
8a11aa7a9647fff,2021-08-01,5708.827
8a11aa7a964ffff,2021-08-01,5958.6226
8a11aa7a9657fff,2021-08-01,6010.284
8a11aa7a965ffff,2021-08-01,6253.3203
8a11aa7a9667fff,2021-08-01,5843.972
8a11aa7a966ffff,2021-08-01,5932.3037
8a11aa7a9677fff,2021-08-01,6287.668
8a11aa7a9687fff,2021-08-01,6183.6074
8a11aa7a968ffff,2021-08-01,6706.312
8a11aa7a9697fff,2021-08-01,6986.5327
